text,label
labour love free movement people europe except lead brown people feeling getting hurt street shitting raghead need one way ticket back ever shit hole country crawled,1
fuck nigger bitch,1
user dey suck dick po nd dat white as judge,0
tired nigga acting like carmelo anthony trash,0
according kike shapiro number number dead number injured member hamas justifies everything,1
even articulate kike yes kike anyone signal alt right person expose jew post judaism v world among post brought timeline kike,1
feel whoever dress amy want look ridiculous love island,0
nigger dumb,1
sit faggot,1
western european united inferior subhuman mudslime filth,1
user user keep saying woke disney board director president white besides one guy,0
cause beg nigga begging,0
many wypipo asking get nigger event,1
user user user user user interpretation strong black man mean follows white supremacy never read malcolm x book thinking life think rosa would probably turn lesbian failing man,0
officially nigger jew oven middle class use phrase white trash,1
even last worst claim raped murdered number girl number would toy investigator confessing later saying remember etc,0
user user black hispanic gay lesbian democrat good nothing construed crime however white republican get death penalty parking ticket,0
user user user user pity know nothing hundred dy fighting terrorist like japanese people raped woman murdered men think forgot evil people get bye,0
user retarded kinda true,0
course ultimately lead tate murder failure occur creates effect fantasy jewish moralizer comparable war german existing ib simulatenously offering holocaust negation fantasy,0
shout whoever invented hot sauce,0
user user user would different part world clearly stated talking white privilege u make argument make sense,0
user god speed whoever interview,0
user diversity video full white people trust painful minority painful,0
user number interracial violent victimization excluding homicide black white last year including white black black white attack black committed number interracial felony number white committed number le number,0
light skin joint got white boy type fight back ever come around imma widen gap another bar user,0
anyone leaked info youtube white supremacist neonazi fiddling algo seems drop next right along metric linking infosec talking head harassment nazi sock right guise,0
long remembered intense horror raped tortured happening without consent,0
user user jew actually represented,0
shot muzzie reported dyke answered leftist mudshark communist mn yeah believe,1
user like know take back fuck hoe,0
impossible follow rule twitter even call girl shave side head ugly dyke anymore,1
user eldar queer race imperium man patriarchy welcome new faggotry lmao,1
niggah nothing make cry girl dating onion,0
need calm stop autistic like honestly im retarded wtf im going try calmer person,1
hope remembered defending mudslime instigated gang rape murder karma bitch,1
user andrew johnson impeached failed send every negro back africa beat worst president trump go back place came read jesus turned serapis sermon black christ lulu thomas jefferson pimped skydog aunt jamama bomb lulu,0
fuck enough muzzies deal,1
best live topic seen gab check fucking mongrel raise worse toll mudshark glass,1
black bootyful sheboons something even gorilla dont want nobody want,1
ancient made european god ancient made kike god exact thing worshiping actual god worshipping someone else someone else satan matter call moloch odin ancestor spirit different name,1
gay as cant take anymore,0
user user self defense shit police official white shirt sitting air con office one blame trained police dehumanize hk citizen allowed police ignore police general order use excessive violence get thing done,0
day number today gym game mattball cause retarded as,0
get motion sensor driveway alarm amazon pretty cheap laid perimeter around house case dog sleeping unlucky assclown moslem finally figure address wink,1
nonsense obama could wanted opposition judge ruling trump opposed dems republican level judge medium bureaucracy deep state kike cabinet shyster family,1
investigation gave lying muzrat traitor top secret clearance,1
sweden suicide foregone conclusion amount tweeting raging philosophizing praying going diddly squat bother energy better spent arming insulating muzzrats,1
q bulldykes beat faggot number mile run dyke went lick ity split fag pack shit,1
desert kike instead european one wrote duh matter jew,1
substance anything ever going post disinfo kike,1
nobody talking nigger conyers raping white woman taxpayer dime,1
user white suprematist escalate coordinating killing immigrant poc impunity,0
pay military kike bidding ag work president leisure tell ag arrest,1
user user user easy make comment comfort luxury life first please live life refugee make comment idea radical islamist done minority islamic neighbourhood,0
anyone get feeling nick spic fuentes like trying court number something internet savvy boomer conservative thing,1
someone told good queer shop old city dont remember name sad,0
calling nigger gab faze really impressed someone call mooncricket,0
cant white kid sound like omg,0
user user user user know also applies light colored pep standard western white dude white lighter asian got problem scandinavian,0
user stephen miller behind appears want kill people brown skin willing start woman child,0
gook threw book long story putting together amazon cart old book new one anyone suggestion,0
yeah got number follower got shoahed criticizing amy schumer cast barbie never bothered return surprise surprise correct nixed kikey plan whatevs happy,1
kim cannon suck nigger dick keep woman tiny dick think smart,1
grown men subtweeting like bitch,1
user course fat white bitch pro another fat white bitch,1
user word important af change time longer describe people retarded faggot even indian called progress forcing people want thing government treat others also pay tax respectfully seems ok,0
user privileged white devil race victim hate crime,1
thanks retard attempting poetry nigger rick ross filming blasphemous expletive laden video around church saint evstratios vourvourou thira greek orthodox understand mean state nigger shit,1
remembered renee lesbian dyke one,0
user feminist want equal right professional world law security men roam around alone street number want make future without involving every male relative around get raped much ask,0
worry negress q speaks show nigger rigging marcus garvey boat ticket future,1
evidenced fact attack nigger toxic masculinity like rapper ball player ferocity attack toxic white men,1
bi ded nigga almost crashed cop car cop mad hell pulled everything,0
post kike star wear oven,1
long video say crappy thing incesitive violence disagree belief argument sake justice wow realize sooner,0
liberal call potus trump supporter white supremacist nazi coon whine call fat boy nk rocket man hypocrite,1
pac said mf fuck fuck u die slow mf number make sure kid grow,0
dying hillbilly canton mom social medium like yell son kill redneck bare hand chill sabrina gonna give stink eye drive cig place keep moving lmao,1
user white asian child kid still come white black men exact opposite antithesis white men,0
nigga acting surprised k server open yo eye jitt nigga care community,0
point kike mercinary work,1
put nigger back plane,1
trump pedophile kike verified power user,1
triggered cry vote bet mini would white nigger as,1
bigger hoop bigger hoe guy gas station,0
saw phillies flag front porch black ribbon tied,0
chipped black nail polish,0
wait forgot mention coworker saw hobi photocard asked bf stupid b tch dykey dykey,0
damn eyedeel disemboweling sadistic recommendation day post nigger beat,1
german regime scared woman like moslem terrorist,1
user user nothing serial rapist raped woman american taxpayer raped america american taxpayer,0
fully agree every personal interaction queer reinforces already knew severe mental illness obnoxious boot,1
duke bout fall nigga named tacko ucf duke submission ufc lol,0
edited news headline clarity common baby name moslem england muhammad mohammed,1
user omitting part raped someone threatened kill left,0
man brown parent accept white partner story wack like know damn well much harder black partner brown kid like wanna watch movie story deal tired white ppl,0
nah totally cool super fucking hate tho,0
user colored black white make sure red background,0
nobody else would find woman attractive muzzies routinely fuck sheep goat ugly old woman treat,1
better believe kike behind nigger attack,1
user explicit terrorist imagery mean exposing muzzies,1
hate saying nigga around white friend sometimes nigger coonin cmon nigga slip every,0
user queer jew unite,0
older people experience discrimination abuse older people refugee exposed injustice abuse nduta refugee camp colleague celebrated people specific need user expose ageism user,0
user fuck sock white boy,0
bouta put professor queer eye cuz bitch dress,1
user woman color room chinaman interview,1
old white people really think entitled wow doubt power exam bitch,0
dis lil white bitch got da poker,0
pft news play palestine gaza shit time well known muzzie kook like cat stevens,1
user user ching chong number,1
holding celebration get number know white ppl play guilty mean shit gone give county time,0
user cuz upsetting muzzie friend fam,1
needed made hate,0
moslem invader honoured british regime,0
david clarke jr verified account user h hour ago visceral reaction toward cam newton left bill maher referred house nigger live tv laughed,0
renjun lesbian entende,0
even noon yet nigga lying,0
user user user user compared faggot indeed,0
user big head faggot front row,1
user user jailed today highlighting paki gang raping british child town city across uk police anything busy engaging degeneracy,1
know sum bitch made as nigga man,0
questioning masculinity get nowhere nigger,1
managed articulate knowable inexpressible least word word constant struggle like grow within ex yugo context case st generation immigrant macedonian parent,0
illiterate kike apparently ey wink,1
know like come california get raped gas price,0
two tweet naive cuck midwit jew perfectly illustrate white jew relation cuck see jewish listed twice dnc tweet hmm sumptins fishy kike try shut anti semite cuck expects fairness explains kike suck dick harder goy,1
went post office today asked number lb sheboon behind counter much faster letter amarillo would get used express mail exact reply mayne really expeck ta know dis,1
user weird thing theyre persian arent white washed manager identifies muslim whatever convenient plus one made islamaphobic remark life dubai imagine audacity whole as muslim country,0
yes everybody ask right would ruin life bull dyke ricky vaughn tit user,1
rhodesian ridgeback white lead moderate civic nationalist libertarian right alt zionist jew based nigger policy alt right instead national socialism end way rhodesia zimbabwe,1
user bat ching chong,0
user black white freinds taco man,1
user user trump offered cnn outsourcing waiver want replace u idiot queer smarter queer india zucker compare obama aca waiver union say law every body know meanwhile lemon alleges cooper racist scab,0
holy crap user twitter nigger meme central look gem trump un speech,1
glad d back dailystormer top kike ever hold movement,1
asap rocky talkin bout sex addict since junior high nigga join club,0
good muzzie dead muzzie want good muzzies goathumpers wife beater religion piss nuking mecca medina would good way start extermination,1
user dindu nuffin po po done shot,0
black people still expressed anger current moslem slave owner middle east north africa,0
user hero worship echo chamber never admit hero could wrong anything bring relevant feminazi hit price part general attack straight white men leadership sickening,0
user saw sad older couple number mulatto grandkids store know taking care degenerate mudshark daughter spawn sad,1
like care tong bitching stupid beaner like going fix nope good luck,1
sleep safe night knowing wonderful lady nato defending moslem terrorist,1
user hell literally fucking hate group would allow kk group show fucking different ugh thanks letting know,0
read typical nigger behavior asserting superiority making people move aside especially since always circulate gang seen yes somali like rock botton nigger sewer average iq number,1
stop cry manipulative toxic as mf go slut,0
lmfao passenger car trying file another claim neck back u nigger predictable make sick,1
oh getting niggerish,1
nigga coppin designer glocks imagine nigga wit aim enough money buy designer pistol,0
guy say nigger without getting arrested lol,1
guess like everyone else get suspended twitter make new account used phone number number suspended account already blow jack cunt nigger faggot,1
saw porno black guy nicer butt white bitch beating,0
meantime jewish advocacy receives billion funding jew ok white ooh better watch scam better organise someone might kike,0
user know muzzies peaceful cause keep telling u late blowing building something,1
user every country muzzies minority want minority right every country muzzie majority minority right,1
hey nigger lover care say go back nigger friend,1
number brit brain ball assassinate filthy shit skin moslem terrorist,1
user get well soon ching chong,1
prefer get pissing match wn either side kike stick issue rather find common cause faction sure christian would provide better discussion matter,1
user lol stupid gook,1
white guy put ied mall response fuck muzzies spic stay classy gab,0
hey go kike somewhere else schlomo sound good,1
kenyun paki number,0
user user user user men still get raped assaulted stupid,0
black girl wearing trump themed dress getting called coon racist another black girl losing award white girl insane asylum big enough kind mental illness,0
giving dis hoe back da street,1
user day master brought home trailer trash,0
hopefully get rid faggot dyke next,1
user look like block god blessing,0
nasa missed perfect chance send man woman moon number sixty nine number,0
user user thats leap black people love black people want black nation asian love asian want asian nation assumption make white people simply resent resent u majority,0
user apology genuine heart lame merely damage control control damage amount holocaust denial appears inter office style memo inadequate deeply offended jew world,0
koko probably father nigger kid,1
nigger tax strike,1
pleez god hate queer bamas male penis mooch hideous anti america phony nothin skin color hope mooch jealous beautiful lady melania,1
hate wailing muzrat shit,1
user user fucking retard,1
thelma louise half dozen nigger kid back,1
good morning tonight nightmare tj suddenly became horny todd people shipping hank fanarts whole thread wanted kill every single one,0
guess get complacent forget everyone life florida heard name anyone talk real life situation know course anyone talk agreement liberal rat muzzies concerned,1
construction company hired raghead sleeper cell asshole,1
jim daughty croton gazette nigger lover dickens sneezed lot,1
freyr job virility jesus turned nigger blood white,1
keep nigger kid jumping bed put velcro ceiling,1
user men raped abused call violence woman child men always perpetrator woman come first even child,0
promote article fat dyke pipe fitter fantasy,1
nah bitch quit playing,0
amy love guzzle nigger cum,1
better apartheid existed nigger shithole nigger killing white get stay away,1
see nice black red fish nice grin,0
kike like faggot make good pet like nigger best kike pet nigger faggot,1
lol good nigger user,1
know prefer see happen owen thrown roof moslem refugee suffer long agonizing death aid,1
mudslime touching boy dick frigging lubricant get little hard mutilating knife sort faggy bitch mudrape,1
fyi relay nigger arrived shekel delivered,1
specific threat violence never permitted kill honky allowed interpreted political speech kill honky number main street specific threat banned,0
culturally enrich moslem,1
dirty wee paki life beside came house upset said racist putting threatening letter door turn fiver soap coupon,1
loll calling zhid pedophile neither,0
user okay cause mad fuck like nigger,1
slutshaming still thing yikes,0
user mary dear kill come back let u finish ojuelegba,0
fucking retarded white people twitter saying n word hiding behind anime avi virgin,1
mysterium tremens new yorkers continue support insane kike djuggie schooma,1
user google aa girl hair cut number white boy school penny wife work cnn nbc bbc cbs indirect smear penny turn fake journalism day,0
user user mistake dinosaur kill human,0
called pig asked question lol answer typical yid technique believe even lie otherwise anti semitic,1
user trump act like president obama act like nigger street punk chicago clinton act like white trash spoiled crybaby sore loser,1
called niglets,1
sterling fucking retard,1
another bbc poster paki stani,0
sound like clothing line start line robe called tommy goatfucker,1
tfw vice provost diversity nigger equity vp difference sameness time happy,1
nigga love staying contact old bitch,0
slap da shit outta white girl bitch tell want nigger cock,1
chink nigger redskin ah already tell blunt racist dialogue one white character opening scene going good exploitation film,0
happy last kike hang tree,1
user user speaking tongue bullshit cured world hunger eradicated disease saved million kid raped murdered oh wait,0
user user son died dementia age three currently amidst killing self stanky as booty pic ching chong as would make life much better rn,0
user fucking hate,0
user people defend woman right post as pic instagram try push job suddenly say degrading ugly dyke pick something offended stick,1
muslim chaplain canadian army wtf sure muzzie friend ally priest army hell doubt one whole country fk islam fam speak freely,1
slut fresh bedding,1
fucking hate wifi,0
see lefty turn poster girl aung san suu kyi mynarmar co bend dhimmi traitor politician un appeasing moslem unhcr head moslem scream genocide irony yet mention nothing ongoing moslem genocide christian middle east say go aung,1
kashmir lockdown stay number year like kashmir pundit stayed refugee number year would perfect poetic justice,0
real street nigga get nothing pain,0
israel democracy muzzie mideast american ally people hate israel idiot,0
god america like hate nigger let entity dark realm chill upstairs,1
jew profiting u importing moslem refugee,1
coon full shit,1
taxed zakat live lavishly fuck zakat time enforce moslem ban around since number,1
always thought nigger faggot,1
wana hoe every time hear thotiana,0
bitch always posting faggot as shit smfh,1
lol nice boomerposting hey kike jism taste better shabbat know lol gimme,1
nigga goat switched style four different time sure,0
user faggot fucker coon boy suck horse cock,1
freshman bathroom black cypher diploma plz shit ghetto dawg,1
reply everyone else complained got edinburgh uni regarding resisting white people tax payer funded globohomo propaganda conference basically yes racism currently penning reply,0
snow nigger want blamed slavery sin past white men want take credit everything else low iq bottom feeder trailer trash,1
ooh car retarded bitch farted,0
dressing character big bud press tv shorthand non denominational queer,0
teacher asks class pakistan little johnny reply outside paki steve,0
get moslem men wife squat shitlings,1
user would pressed bitch beat faggot,1
pope asian fucking dumb nigger,1
user user defending biden fucking relic suggest position zero tax millionaire dishonest,0
oh snap also large muzzie population,1
user guess get raped would murder innocent baby many,0
user user amen put number cent help well intersection veganism woman hip hop music islam sneaker culture,0
filthy kike matt drudge throw two sheckels,1
brutally honest pro user scumbag piece shit aziz anzari type arrogant entitled shitskin would piss put fire mr torba get nothing gone,1
sherry fatso kim threat yet mil indus complex pretend trump spoke protecting friend bullshit,0
bitch messy as faggot as nigga,1
lol give whole new meaning bread basket lmao fuggen kike demon,1
kike claimed soros prosecuted old bulan kike claim young shoah number electric boogaloo discriminate age welcome,1
link washington examiner suggests dws paki aide terrorist tie link post washingtonexaminer com ron desantis fired debbie wasserman schultz aide may terrorist tie article number,0
fuck sargon remember little niglets grow hahahahaha,1
could least brought kfc number street shitter lucky nigger chimpout kill,1
pour gasoline fire cracking hard internet hate speech arbitrary capricious whenever sand nigger bitch poor brit going jail muslim parasite bitching artform helmet people helmet,1
wise nigger fantasy perpetuated white america industry kike meanwhile nigger cant even raise spawn raping number white woman annually basically commiting violent crime america,1
friendly moslem went allah akhbar today france,0
twitter faggot bitch,1
washed white van holiday gone yellow lol want cry,0
went chik fil e instead normal quick line car thing slow instead nice serve u greeting like take ur order nigger girl specifically asked number chik file sauce get home sauce mother fucker export nigger,1
fuck trifling as hoe bruh,1
wrote nigger word like low energy obsolete farm equipment boy,1
mother nigger would slab morgue right,1
different caliber rifle fired shoddy aim isi listed vega city targeting look like dune coon act like dune coon update look like antifa female suspect reportedly visit last year,1
done anything deported couple beaner even barry,1
negro felon league queer like wearing name nigger back watching said ape throw ball around watching poz laced commercial corporate america,1
additionally furries also transmit infectious disease furfaggotry others,1
user user user bring canoe,0
andme strange choice sort thing given primarily work behest israeli government determine kike,1
fuck facebook staff muscum loving scum trash subhumans believe disabled account number day stating muslim lie deceive percent time fucking serious guess truth really hurt fuck islam piss dinking goat fucking sand monkey,1
deserve death voted yes cruz dumbass spic destined lose,1
beatles number mean london stabbings got wrong lennon fucked chink,1
nigger absolutely disgusting,1
imagine telling hobi name mean arabic seokjin asking mean bruh,0
user user user could pray kid raped priest pastor past many decade maybe jealous god could help chosen flock keep wiener pant god great,0
faggot really overhype anything kim petras good song halloween song rest kinda trash wait listen turn light tho omg,1
keep laughing faggot kike send nigger muzzies wetback fuck country fortune dignity,1
white hall senior school staff wish fellow nigerian happy independence day,0
glad home time stare wall listen sweet music see ya later niggerz,0
best thing roseanne number kosher cuckservative fake right destroyed number everyone j reminded everyone quietly aware black ape number white normies something love ruined taken nigger bullshit nfl starbucks hero movie videogames sitcom anti black rage build,1
portrait lady fire screening atlanta literally day go back home k ntucky censored universe really hate pretentious dyke guess,1
kid rock white standard half niglet rapper son make mud baby forever serve mud,1
thing lesbophobia dumb as dyke,1
user user demo bot pin hope massive illegal alien voter fraud operation big recount current mcimpeachment mcstrategy designed anger illegal alien mcvoting,0
user user faggot would white knighting girl need fire continuity department,1
um aclu red panty head sharia law thing ugly mussie woman trying attract men sex sorta see mussie men chasing goat happy,1
user user user said clinton sexual harassment white house personal business therefore impeachable congressional hearing video fb shame,0
need woman actual life experience bachelor,0
user porch monkey got shot mexican,0
fuck indie house music idk faggot,1
pipe nigger lover,1
enjoy kike faith,1
mix red bull white claw get pink blaws,0
hoe got time friend,1
user fucking faggot,1
excuse nigger as moment speak day rope day rope,1
user death attributed illegal alien tx rest victim family never see loved one agains texas,0
neighbor number plate black audi going kill day prior valentine day anti gay bigot like printer hate faggot backed black explorer,0
user keep racial divide white person condones recognize crime criminal got found guilty sent jail matter,0
thought wtf fucking retarded,0
user user im good goy dindu nuffin,0
nigger lovin fgt,1
hating beaner easy,1
im anti racism pro normalizing word like faggot nigger kike theyre word lmao,1
user fyi claiming war queer fuck em,1
user oh nigger gonna pissed,1
looking nigger ruin wondering starting spelling detroit z,1
week back quoted statistic government regarding percentage paki muslim men involved rape young child,0
never thought race term iq nationalism stupid left dindunuffin obama anti white screed began get loud white nationalist thanks racist left embracing ancestry gene origin white proud,0
lol british must turkish ottoman sandnigger seed floating around brain well happens fuck nigger,1
original queer eye straight guy iconic netflix faggot could never,1
allowing beaner ellen degenerate show one thots assorted sjw wymyn watch shit,1
clean community health center albeit left community burbs want people come anyway bitched treating refugee uganda country taking care sigh,0
user lmao es charged money fuck white folk lmao,1
white people school using word ghetto instagram story please mickenzie explain mean word,0
alt lite queer need pick side pro white anti white race mixer thot defender deserve rope,1
user user idiotic comment white people using asian sue harvard asian suing initiative hypocrite hari also known neckless one trying insidiously scapegoat white people anti white bigotry,0
user user user u talking white supremacist neonazi sympathizer called djt,0
user user user one want leave one homeland go somewhere forced thats leave home land roam like refugee,0
hater high self esteem see lower try laughing metrying egotistic narcisstic as fuck whether single think life better mine deserve big fuck,1
whenever say redneck front white people act like said bad word,1
today one queer white student say know say vsco girl defined saying tea oop actually appropriating black queer culture actually tea si train watch fly,0
perverted old kike drooling yenta sad,1
yid involved single breaking story white house interesting jew represented government somehow avoid blame failure governance medium somehow colluding absolve guilt,1
mudshark white woman attracted black men thot whore every mudshark thot every thot mudshark,1
user think would stay men raped took advantage woman,0
actually trapsoul still nigga still still,0
bringin moslem nigger country puttin concrete barrier police military around public place event would easier put cage,1
know previous post pretty cucked believe enforcing law guy good kid deport shitskin muzzle instead mainly voted trump,1
dyke keep nail short,1
ching chong cutie,1
exactly mercy shameless unapologetic unabashed nigger fucking e slut cam whore expect forgiven unrepentant user owe u bigly made break,1
labour concillor telford concerned someone word twitter paki moslem gang raping white child,1
squadron leader gibson raf vc dam buster raid labrador called nigger told u call anymore called gibson dog gibson short,1
teen choice blackpink choice international artist user,0
extreme feminist always lesbian dyke trying guy anyway,1
user hypocrite ur democracy human right etc etc kashmiri hindu butchered looted raped forced flee homeland n become refugee motherland,0
smell like black sesame mochi,0
user basically saying amari dindu nuffin,0
furthermore keep showing u like video full white asb kid time deaf area percent non white,0
mcu want disaster report matthew del tubo,0
encourage kafir kid drink moslem cup tissue haram wipe as hand,1
make hearsay peddling moron kike anyway label may place upon genius peasant,1
kick door cut tire burn bitch,1
number number people removing shoe,0
non lesbian stop saying dyke,1
fuck goatfucker hamed halt maul du beschissener hinterlader,1
marred reported irregularity including ballot box stuffing intimidation opposition polling agent voter campaign leading election credible report harassment intimidation arbitrary arrest violence made,0
note nigger harmed making film,1
spread bitch like butter knife,1
fell outta love found bos bitch,0
aggressive say nigger mandela fuck,1
think time another hindu kush thing muzzies ever worth shit genocide number mil user coethnics valley full skull beautiful,1
user kill da ron world,0
mead mutton proper medieval mace ball take roman bath afterwards wash greasy kike blood within certain period time parasite carry hard dislodge wink,1
ok white knight thirsty nigger cum drenched cunt,1
look dis ugly dothaid kike beak look like mouf wuz made fo suckin dat babydick user,1
lorded squatamalens negress okay long middle america,1
user user draw eye hey service game come go number month cycle retarded,0
wishful thinking mr president people always hate white man get yet u user stated whichs dangerous u refuse understand king kike trump genetic jew dad side wow he anglo saxon white man white nation,0
lol coursh coz normal believe perverted kike holoporn right fuck faggot,1
also yes bring whole as avacado work sliced decadent bitch,0
knock cracker callin towelhead,1
ugh nigger back campus,1
fun fact know kardashian armenian nigger lover,1
user begone ching chong,1
take shot every time see asian named band full white people,0
person closing called sick texted happy birthday fuck bitch,0
nuke gay whale christ,0
school hella gay,1
plus whole modern twist white racist nationalist terrorist conspiring force understand fear change wave refugee,0
see division see must connection forced feel connected american woman know majority men either gonna wind happily alone married non westernized woman,0
anime culture created new generation weeboos black white kid gonna ching chong name cuz stupid as parent like ching chong cartoon,1
national security source indicate pentagon planned without much success number billion climate refugee world recent public story indicate could number billion people welcome climate emergency,0
engels kike,1
everybody say dyke keep goin,0
dressed big dyke energy today wanna show scared face reveal,0
number number woman number number men percent lesbian woman percent bisexual woman percent gay men percent bisexual men data nb trans woman murdered statistically impossible know someone experienced domestic violence,0
muzzie loving natsoc get sword,1
got lot nigger better active yeah popping willies wall saying,1
asked fam im dating non muslim dude assuming got number lolol ketawa ku dulu,0
user victim one video youngster like kris donald groomed raped white girl etc mere collateral damage promoting subversion advanced previously largely homogenous nation,0
cuh cuh cuh communism nah pas nigger worked hard handout prefer uncertainty risk gasp entropy capitalistic competition,1
lesson power control verbal domestic violence morning joe demonstrated classic behavior enabling family member co worker navarro continued dismiss everyone joe explain viewer need know user way keep,0
idiot nigger jew muslim british live cunt place,1
trying convince carter go slutty bob ross halloween,0
whio want slave dm slave gay sexting incest horny femboy trap,0
nigga looking love need looking woman like mary j blige looking real love since number,0
bet queer hard time typing word pussy shit log smell like as astro glide,1
naacp actually nigger naacp helped abort nigger baby org,1
nyc get k fine saying illegal alien official term foreign national living country without authorization get use word nigger nigger tuesday thought,1
still putting dead body bag think backlash islamophobia moslem community might face,0
sunday woman send message aggressive borderline harassment last night kind porn woman watch,0
user also trump ask woman number number year old girl fertile period raped rapist polite enough ask,0
thing tie one running shoe get distracted shoe number two,0
user well certainly taser bitch,0
user minor girl raped muslim men recent mm would assure wont happen,0
user hey mate stats rape saw nisvs survey stated along made penetrate woman still raped higher number,0
white gay men mad say dyke bc faggot lmao,0
user user oh want even think give new meaning camel jockey,0
going heaven furry faggot jk hell,1
white people allowed kid raped pakis went running police father job protect kid monster day ask anyone permission,1
want say muslimes f,1
post nigger word much want lol,1
hm maybe survive chemo grow could lifeguard nigger swimming pool,1
nigga pulled nigga said hey come hr drug test homie said word bet quit lmfao,0
idk im sick hearing royal fambly reason anyone care cuz shes mullatto nigger didnt fight huge war kick britain care stupid king queen,1
biopunk poor ppl deliberately sell body part used accessory rich still alive literally priced white supremacist standard body superior thus valuable natural wig industry already exists,0
theyblove hezbollah admitted id rather submit jew even acknowledge sandnigger terrorist group even remotely okay saying would obviously,1
anders breivik required number shot kill number bernie bro gop ball field fired number round number kill copenhagen moslem attack number round fired one dead cartoonist target,0
arya jook man gendry fistin bitch day someone shook hand,0
take drug rape slut,1
condolence family kelly nigger need publicly hung make short drop feel let thing hang day two remind nigger happens harm white,1
lion jewdea start orginazition known christian resistance capture north america,0
user bos day bos shut nigger,0
number number million white christian south african kike gruesomly genociding number million peacefull european white minority today number million left still going strong alt right white brother sister,1
anything islam else really matter,0
hoe acting nigga letting,1
black act manner far le likely involve getting shot peer call coon uncle tom people told want listen,0
tolerate mohajirs crammed slum karachi daily told go back india nonmuslim refugee pak bdesh every know night mulla goon dash home lift woman kill law ignore,0
funny mention muzzies believe dog saliva filthy according mohamed r truly vile,1
welp tinder exactly expected percent ugly fat chick percent duckfaced instagram model fishing like percent prog dyke uninstall,1
user user user u r ok hindu getting raped killed converted country sud hindu go single hindu country left world muslim dont problem,0
chamber pls get raped today,0
take skanky hoe as flush drain biatch,1
think ancestry com exists troll white liberal telling nigger dna,1
user user gay sailor fine badly want ship queer,0
bitch real life delusional,1
guy r interested placating mob free speech user kessler number c ville city council stood number white people called shouter anti white kk happy city council mbr close number hate speech scattered sheboon outburst w heavy ebonics downpour thru,1
woman boob nude full breasted woman camsex site sex cam fetish,0
plz let nebula pulverize giant sadistic grape,0
instead shooting nigga beefing please somebody kill donald trump point as playing money,0
couple day ago corrupt dhimmi moslem cock sucker msm said number rohingya moslem gone bangladesh earlier day skynews said number channel news say number think fake news moslem funded whore quite frankly give shit long moslem fo moslem shit hole,1
calvin scrape cereal bowl one time carter going without dad,0
yellow kirby like wear woman clothing,0
user fucking faggy kike oh yeah bill mitchell got well turned alt right yesterday well saying white genocide jq conspiracy theory,1
calling someone nigga acceptable calling someone faggot,0
user daily reminder nick spic faggot get catboy porn pathetic sad,1
good people insufferable tell exchange paki reactionary,1
hey sandnigger monkey enjoying suppression right america well get ready white know kinda like lynching non white subhumans hobby gene million white looking forward,1
like five gay guy uplifting,0
trump lawless republican party turned country shithole country justice authority enforce law longer potus mcconnell senate declaring law peasant citizen must obey law,0
muzzies rule uk happens,1
coming dollar better call cop want war got nuclear holocaust,0
user user asian always poc asian east asian considered yellow part mongoloid race treatment throughout american history also marked u non white,0
offa say dyke btw british history offa dyke happy,1
taserface ahahahahahahahahahahahaha almost hilarious nigger president amirite,1
anti white non white basterdised cultural marxist psychopath name brand white pedigree dont need fups like white race dont want place white society please kill friend nigger,1
got first car accident bitch shook,1
bitch broken heart,0
weird nigga weird,0
user agree matter tho cause white boi lmfao,0
suicide camel face muscum cunt,1
new rule competitive show baking dancing let paki nigger token win order win public support hide true racist feeling coloureds british broadcasting rule regulation number,1
taehyung dislike white people much,0
well ya take nigger nigger leave black greasy motherfucker china,1
thinking creating based nigger trump hat twitter account get shit load follower fast act like discovered jew real shit see whose side normie conservative take lol,0
number year since moslem terrorist attack argentina thanks liberal may never resolution amia number o han pasado nada gracias cfk gabgento,0
fucking disgrace shameless cunt,1
loved comedy could say nigga paki lazy chase woman big bristol john larry brighton element,1
user user user user ichael g oguen looking using crispr eliminate autism white nationalist,0
user redneck woman,1
anytime bro rekt kike christ cuck fucker shit get real,1
part potato nigger welcome anymore go back,1
lol si think somebody playing fake crippled as knocc knocc landlord reej take dat weak shit yo mammy house hoe,1
ah subby rn someone call slut n kitty,0
user user user absolutely right man legal immigrant work hard law abiding citizen problem context comment highlight devastating effect refugee crisis post number plagued eu canada forced immigrant uncivilized society,1
lol user happened owner website pew tube banned temporarily accessing website dindunuffin,0
jew stick kike bag whatever think next,1
user nothing alan partridge number,0
frank dicpario misogenous potato blackened math metal band,0
token astronaut jeanette epps negress replaced mexican chic x feed fish sally ride lesbian quota affirmative action segregation hbcu,1
number russian twitter costing kike land shekel legendary alt right barbaric khazar kike,1
user fucking hate,0
user user yeah whole fat joe thing mess latino black african descent many latino white many african ancestry even asian example large asian population south america e g ecuador brazil peru chile etc,0
honestly difference portuguese burger rio one chili fish one mcdonald look like shit,0
user dm,0
plain white boy running demon escape white privlege,0
im slut entire cql ost listen literally every single day,0
great great granddaddy let nigger play sport called whichever nigger pick cotton today get piece bacon bowl grit tonight touchdown dance nigger,1
alex friend stupid nigger alex,1
need common sense nigger control,1
clapton told crowd england become overcrowded vote powell stop britain becoming black colony britain get foreigner get wog get coon repeatedly shouted national front slogan keep britain white prophetic,0
f gop drowning bathtub unless people going give let nazi puke sack win never going quit fighting white supremacist gone republican party white supremacy identity,0
break arm jerking twitter kike,1
testing allowed say nigger,1
